grade,de,en,tr,type,VerbType,en2,T-NOMINATIV-SINGULAR,T-NOMINATIV-PLURAL,T-GENITIV-SINGULAR,T-GENITIV-PLURAL,T-DATIV-SINGULAR,T-DATIV-PLURAL,T-AKKUSATIV-SINGULAR,T-AKKUSATIV-PLURAL,T-Positiv-H,T-Komparativ-H,T-Superlativ-H,Deklination mit Nullartikel-NOMINATIV-Maskulinum,Deklination mit Nullartikel-NOMINATIV-Femininum,Deklination mit Nullartikel-NOMINATIV-Neutrum,Deklination mit Nullartikel-NOMINATIV-Plural,Deklination mit Nullartikel-GENITIV-Maskulinum,Deklination mit Nullartikel-GENITIV-Femininum,Deklination mit Nullartikel-GENITIV-Neutrum,Deklination mit Nullartikel-GENITIV-Plural,Deklination mit Nullartikel-DATIV-Maskulinum,Deklination mit Nullartikel-DATIV-Femininum,Deklination mit Nullartikel-DATIV-Neutrum,Deklination mit Nullartikel-DATIV-Plural,Deklination mit Nullartikel-AKKUSATIV-Maskulinum,Deklination mit Nullartikel-AKKUSATIV-Femininum,Deklination mit Nullartikel-AKKUSATIV-Neutrum,Deklination mit Nullartikel-AKKUSATIV-Plural,Mit bestimmtem Artikel-NOMINATIV-Maskulinum,Mit bestimmtem Artikel-NOMINATIV-Femininum,Mit bestimmtem Artikel-NOMINATIV-Neutrum,Mit bestimmtem Artikel-NOMINATIV-Plural,Mit bestimmtem Artikel-GENITIV-Maskulinum,Mit bestimmtem Artikel-GENITIV-Femininum,Mit bestimmtem Artikel-GENITIV-Neutrum,Mit bestimmtem Artikel-GENITIV-Plural,Mit bestimmtem Artikel-DATIV-Maskulinum,Mit bestimmtem Artikel-DATIV-Femininum,Mit bestimmtem Artikel-DATIV-Neutrum,Mit bestimmtem Artikel-DATIV-Plural,Mit bestimmtem Artikel-AKKUSATIV-Maskulinum,Mit bestimmtem Artikel-AKKUSATIV-Femininum,Mit bestimmtem Artikel-AKKUSATIV-Neutrum,Mit bestimmtem Artikel-AKKUSATIV-Plural,Mit unbestimmtem Artikel*-NOMINATIV-Maskulinum,Mit unbestimmtem Artikel*-NOMINATIV-Femininum,Mit unbestimmtem Artikel*-NOMINATIV-Neutrum,Mit unbestimmtem Artikel*-NOMINATIV-Plural,Mit unbestimmtem Artikel*-GENITIV-Maskulinum,Mit unbestimmtem Artikel*-GENITIV-Femininum,Mit unbestimmtem Artikel*-GENITIV-Neutrum,Mit unbestimmtem Artikel*-GENITIV-Plural,Mit unbestimmtem Artikel*-DATIV-Maskulinum,Mit unbestimmtem Artikel*-DATIV-Femininum,Mit unbestimmtem Artikel*-DATIV-Neutrum,Mit unbestimmtem Artikel*-DATIV-Plural,Mit unbestimmtem Artikel*-AKKUSATIV-Maskulinum,Mit unbestimmtem Artikel*-AKKUSATIV-Femininum,Mit unbestimmtem Artikel*-AKKUSATIV-Neutrum,Mit unbestimmtem Artikel*-AKKUSATIV-Plural,Indikativ PrÃ¤sens-1. Person-SINGULAR,Indikativ PrÃ¤sens-1. Person-PLURAL,Indikativ PrÃ¤sens-2. Person-SINGULAR,Indikativ PrÃ¤sens-2. Person-PLURAL,Indikativ PrÃ¤sens-3. Person-SINGULAR,Indikativ PrÃ¤sens-3. Person-PLURAL,Indikativ PrÃ¤teritum-1. Person-SINGULAR,Indikativ PrÃ¤teritum-1. Person-PLURAL,Indikativ PrÃ¤teritum-2. Person-SINGULAR,Indikativ PrÃ¤teritum-2. Person-PLURAL,Indikativ PrÃ¤teritum-3. Person-SINGULAR,Indikativ PrÃ¤teritum-3. Person-PLURAL,Indikativ Perfekt-1. Person-SINGULAR,Indikativ Perfekt-1. Person-PLURAL,Indikativ Perfekt-2. Person-SINGULAR,Indikativ Perfekt-2. Person-PLURAL,Indikativ Perfekt-3. Person-SINGULAR,Indikativ Perfekt-3. Person-PLURAL,Indikativ Plusquamperfekt-1. Person-SINGULAR,Indikativ Plusquamperfekt-1. Person-PLURAL,Indikativ Plusquamperfekt-2. Person-SINGULAR,Indikativ Plusquamperfekt-2. Person-PLURAL,Indikativ Plusquamperfekt-3. Person-SINGULAR,Indikativ Plusquamperfekt-3. Person-PLURAL,Indikativ Futur I-1. Person-SINGULAR,Indikativ Futur I-1. Person-PLURAL,Indikativ Futur I-2. Person-SINGULAR,Indikativ Futur I-2. Person-PLURAL,Indikativ Futur I-3. Person-SINGULAR,Indikativ Futur I-3. Person-PLURAL,Indikativ Futur II-1. Person-SINGULAR,Indikativ Futur II-1. Person-PLURAL,Indikativ Futur II-2. Person-SINGULAR,Indikativ Futur II-2. Person-PLURAL,Indikativ Futur II-3. Person-SINGULAR,Indikativ Futur II-3. Person-PLURAL,Konjunktiv I PrÃ¤sens-1. Person-SINGULAR,Konjunktiv I PrÃ¤sens-1. Person-PLURAL,Konjunktiv I PrÃ¤sens-2. Person-SINGULAR,Konjunktiv I PrÃ¤sens-2. Person-PLURAL,Konjunktiv I PrÃ¤sens-3. Person-SINGULAR,Konjunktiv I PrÃ¤sens-3. Person-PLURAL,Konjunktiv I Perfekt-1. Person-SINGULAR,Konjunktiv I Perfekt-1. Person-PLURAL,Konjunktiv I Perfekt-2. Person-SINGULAR,Konjunktiv I Perfekt-2. Person-PLURAL,Konjunktiv I Perfekt-3. Person-SINGULAR,Konjunktiv I Perfekt-3. Person-PLURAL,Konjunktiv I Futur I-1. Person-SINGULAR,Konjunktiv I Futur I-1. Person-PLURAL,Konjunktiv I Futur I-2. Person-SINGULAR,Konjunktiv I Futur I-2. Person-PLURAL,Konjunktiv I Futur I-3. Person-SINGULAR,Konjunktiv I Futur I-3. Person-PLURAL,Konjunktiv I Futur II-1. Person-SINGULAR,Konjunktiv I Futur II-1. Person-PLURAL,Konjunktiv I Futur II-2. Person-SINGULAR,Konjunktiv I Futur II-2. Person-PLURAL,Konjunktiv I Futur II-3. Person-SINGULAR,Konjunktiv I Futur II-3. Person-PLURAL,Konjunktiv II-1. Person-SINGULAR,Konjunktiv II-1. Person-PLURAL,Konjunktiv II-2. Person-SINGULAR,Konjunktiv II-2. Person-PLURAL,Konjunktiv II-3. Person-SINGULAR,Konjunktiv II-3. Person-PLURAL,Konjunktiv II Futur I-1. Person-SINGULAR,Konjunktiv II Futur I-1. Person-PLURAL,Konjunktiv II Futur I-2. Person-SINGULAR,Konjunktiv II Futur I-2. Person-PLURAL,Konjunktiv II Futur I-3. Person-SINGULAR,Konjunktiv II Futur I-3. Person-PLURAL,Konjunktiv II Futur II-1. Person-SINGULAR,Konjunktiv II Futur II-1. Person-PLURAL,Konjunktiv II Futur II-2. Person-SINGULAR,Konjunktiv II Futur II-2. Person-PLURAL,Konjunktiv II Futur II-3. Person-SINGULAR,Konjunktiv II Futur II-3. Person-PLURAL,T-1. Person-SINGULAR,T-1. Person-PLURAL,T-2. Person-SINGULAR,T-2. Person-PLURAL,T-3. Person-SINGULAR,T-3. Person-PLURAL
B1,Mohamed,Mohamed,Muhammed,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Moment,moment,an,der,"Substantiv, maskulin",moment,der  Moment,die  Momente,des  Momentsâ/âMomentes,der  Momente,dem  Moment(e),den  Momenten,den  Moment,die  Momente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Monat,month,ay,der,"Substantiv, maskulin",month,der  Monat,die  Monate,des  Monatsâ/âMonates,der  Monate,dem  Monat(e),den  Monaten,den  Monat,die  Monate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Monatlich,Monthly,Aylık,Adjektiv,Adjektiv,-,,,,,,,,,monatlich,-,-,monatlicher,monatliche,monatliches,monatliche,monatlichen,monatlicher,monatlichen,monatlicher,monatlichem,monatlicher,monatlichem,monatlichen,monatlichen,monatliche,monatliches,monatliche,der monatliche,die monatliche,das monatliche,die monatlichen,des monatlichen,der monatlichen,des monatlichen,der monatlichen,dem monatlichen,der monatlichen,dem monatlichen,den monatlichen,den monatlichen,die monatliche,das monatliche,die monatlichen,ein monatlicher,eine monatliche,ein monatliches,keine monatlichen,eines monatlichen,einer monatlichen,eines monatlichen,keiner monatlichen,einem monatlichen,einer monatlichen,einem monatlichen,keinen monatlichen,einen monatlichen,eine monatliche,ein monatliches,keine monatlichen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Monatsend,End of month,Ay sonu,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Monatsname,Month name,Ay adı,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Monatsnamen,Month names,Ay adları,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Mond,moon,ay,der,"Substantiv, maskulin",moon,der  Mond,die  Monde,des  Mondsâ/âMondes,der  Monde,dem  Mond(e),den  Monden,den  Mond,die  Monde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Monitor,monitor,monitör,der,"Substantiv, maskulin",monitor,der  Monitor,die  Monitore die Monitoren,des  Monitors,der  Monitore der Monitoren,dem  Monitor,den  Monitoren,den  Monitor,die  Monitore die Monitoren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Monopoly,Monopoly,Tekel,das,"Substantiv, Neutrum",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Montag,Monday,Pazartesi,der,"Substantiv, maskulin",Monday,der  Montag,die  Montage,des  Montagsâ/âMontages,der  Montage,dem  Montag(e),den  Montagen,den  Montag,die  Montage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Montags,Mondays,pazartesi,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Morgen,morning,sabah,der,"Substantiv, maskulin",morning,der  Morgen,die  Morgen,des  Morgens,der  Morgen,dem  Morgen,den  Morgen,den  Morgen,die  Morgen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Morgens,In morning,Sabah,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Motorrad,motorcycle,motosiklet,das,"Substantiv, Neutrum",motorcycle,das  Motorrad,die  MotorrÃ¤der,des  Motorradsâ/âMotorrades,der  MotorrÃ¤der,dem  Motorrad(e),den  MotorrÃ¤dern,das  Motorrad,die  MotorrÃ¤der,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Motorroller,Scooter,Scooter,der,"Substantiv, maskulin",-,der  Motorroller,die  Motorroller,des  Motorrollers,der  Motorroller,dem  Motorroller,den  Motorrollern,den  Motorroller,die  Motorroller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Mountain,mountain,dağ,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Mountainbike,Mountain bike,Dağ bisikleti,das,"Substantiv, Neutrum",-,das  Mountainbike,die  Mountainbikes,des  Mountainbikes,der  Mountainbikes,dem  Mountainbike,den  Mountainbikes,das  Mountainbike,die  Mountainbikes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mud,Mud,Çamur,der,"Substantiv, maskulin",-,der  Mud,-,des  Muds,-,dem  Mud,-,den  Mud,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Mund,mouth,ağız,der,"Substantiv, maskulin",mouth,der  Mund,die  MÃ¼nder,des  Mundsâ/âMundes,der  MÃ¼nder,dem  Mund(e),den  MÃ¼ndern,den  Mund,die  MÃ¼nder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Museum,museum,müze,das,"Substantiv, Neutrum",museum,das  Museum,die  Museen,des  Museums,der  Museen,dem  Museum,den  Museen,das  Museum,die  Museen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Musik,Music,Müzik,die,"Substantiv, feminin",music,die  Musik,-,der  Musik,-,der  Musik,-,die  Musik,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Musikalisch,Musical,Müzikal,Adjektiv,Adjektiv,-,,,,,,,,,musikalisch,musikalischer,am musikalischsten,musikalischer,musikalische,musikalisches,musikalische,musikalischen,musikalischer,musikalischen,musikalischer,musikalischem,musikalischer,musikalischem,musikalischen,musikalischen,musikalische,musikalisches,musikalische,der musikalische,die musikalische,das musikalische,die musikalischen,des musikalischen,der musikalischen,des musikalischen,der musikalischen,dem musikalischen,der musikalischen,dem musikalischen,den musikalischen,den musikalischen,die musikalische,das musikalische,die musikalischen,ein musikalischer,eine musikalische,ein musikalisches,keine musikalischen,eines musikalischen,einer musikalischen,eines musikalischen,keiner musikalischen,einem musikalischen,einer musikalischen,einem musikalischen,keinen musikalischen,einen musikalischen,eine musikalische,ein musikalisches,keine musikalischen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Musikanlage,Music system,Müzik sistemi,die,"Substantiv, feminin",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Musiker,musician,müzisyen,der,"Substantiv, maskulin",musician,der  Musiker,die  Musiker,des  Musikers,der  Musiker,dem  Musiker,den  Musikern,den  Musiker,die  Musiker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Musikerin,musician,müzisyen,die,"Substantiv, feminin",-,die  Musikerin,die  Musikerinnen,der  Musikerin,der  Musikerinnen,der  Musikerin,den  Musikerinnen,die  Musikerin,die  Musikerinnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Musikgruppe,Music group,Müzik grubu,die,"Substantiv, feminin",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Musikinstrument,musical instrument,müzik aleti,das,"Substantiv, Neutrum",-,das  Musikinstrument,die  Musikinstrumente,des  Musikinstrumentsâ/âMusikinstrumentes,der  Musikinstrumente,dem  Musikinstrument(e),den  Musikinstrumenten,das  Musikinstrument,die  Musikinstrumente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Musikkassett,Music cassette,Müzik kaseti,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Musikunterricht,Music lessons,Müzik dersleri,der,"Substantiv, maskulin",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Muskel,muscle,kas,der,"Substantiv, maskulin",-,der  Muskel,die  Muskeln,des  Muskels,der  Muskeln,dem  Muskel,den  Muskeln,den  Muskel,die  Muskeln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Muss,Must,Mutlak,das,"Substantiv, Neutrum",-,das  MuÃ,-,des  Musses,-,dem  MuÃ,-,das  MuÃ,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Mussen,Must,Mutlak,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,Musste,Had to,Mecburdum,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Mut,courage,cesaret,der,"Substantiv, maskulin",courage,der  Mut,-,des  Mutsâ/âMutes,-,dem  Mut(e),-,den  Mut,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Mutig,Brave,Cesur,Adjektiv,Adjektiv,-,,,,,,,,,mutig,mutiger,am mutigsten,mutiger,mutige,mutiges,mutige,mutigen,mutiger,mutigen,mutiger,mutigem,mutiger,mutigem,mutigen,mutigen,mutige,mutiges,mutige,der mutige,die mutige,das mutige,die mutigen,des mutigen,der mutigen,des mutigen,der mutigen,dem mutigen,der mutigen,dem mutigen,den mutigen,den mutigen,die mutige,das mutige,die mutigen,ein mutiger,eine mutige,ein mutiges,keine mutigen,eines mutigen,einer mutigen,eines mutigen,keiner mutigen,einem mutigen,einer mutigen,einem mutigen,keinen mutigen,einen mutigen,eine mutige,ein mutiges,keine mutigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Mutter,mother,anne,die,"Substantiv, feminin",mother,die  Mutter,die  MÃ¼tter,der  Mutter,der  MÃ¼tter,der  Mutter,den  MÃ¼ttern,die  Mutter,die  MÃ¼tter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Muttersprache,native language,ana dil,die,"Substantiv, feminin",native language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Márquez,Marquez,Marquez,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Mädchen,girl,kız,das,"Substantiv, Neutrum",girl,das  MÃ¤dchen,die  MÃ¤dchen,des  MÃ¤dchens,der  MÃ¤dchen,dem  MÃ¤dchen,den  MÃ¤dchen,das  MÃ¤dchen,die  MÃ¤dchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,Männlich,Masculine,Eril,Adjektiv,Adjektiv,-,,,,,,,,,mÃ¤nnlich,mÃ¤nnlicher,am mÃ¤nnlichsten,mÃ¤nnlicher,mÃ¤nnliche,mÃ¤nnliches,mÃ¤nnliche,mÃ¤nnlichen,mÃ¤nnlicher,mÃ¤nnlichen,mÃ¤nnlicher,mÃ¤nnlichem,mÃ¤nnlicher,mÃ¤nnlichem,mÃ¤nnlichen,mÃ¤nnlichen,mÃ¤nnliche,mÃ¤nnliches,mÃ¤nnliche,der mÃ¤nnliche,die mÃ¤nnliche,das mÃ¤nnliche,die mÃ¤nnlichen,des mÃ¤nnlichen,der mÃ¤nnlichen,des mÃ¤nnlichen,der mÃ¤nnlichen,dem mÃ¤nnlichen,der mÃ¤nnlichen,dem mÃ¤nnlichen,den mÃ¤nnlichen,den mÃ¤nnlichen,die mÃ¤nnliche,das mÃ¤nnliche,die mÃ¤nnlichen,kein mÃ¤nnlicher,keine mÃ¤nnliche,kein mÃ¤nnliches,keine mÃ¤nnlichen,keines mÃ¤nnlichen,keiner mÃ¤nnlichen,keines mÃ¤nnlichen,keiner mÃ¤nnlichen,keinem mÃ¤nnlichen,keiner mÃ¤nnlichen,keinem mÃ¤nnlichen,keinen mÃ¤nnlichen,keinen mÃ¤nnlichen,keine mÃ¤nnliche,kein mÃ¤nnliches,keine mÃ¤nnlichen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Mäntel,coats,palto,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1,Märchen,Fairy tale,Masal,das,"Substantiv, Neutrum",fairy tales,das  MÃ¤rchen,die  MÃ¤rchen,des  MÃ¤rchens,der  MÃ¤rchen,dem  MÃ¤rchen,den  MÃ¤rchen,das  MÃ¤rchen,die  MÃ¤rchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,März,March,Mart,der,"Substantiv, maskulin",March,der  MÃ¤rz,die  MÃ¤rze,des  MÃ¤rz des MÃ¤rzes des MÃ¤rzen,der  MÃ¤rze,dem  MÃ¤rz,den  MÃ¤rzen,den  MÃ¤rz,die  MÃ¤rze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
